,2019/05/16 14:25:32.855,0,7,0.0,3
30740000001D884000000013,2019/05/16 14:25:32.855,1,1,3338.7,3
30740000001D884000000012,2019/05/16 14:25:32.855,0,1,2424.7,3
30740000001D884000000009,2019/05/16 14:25:32.855,0,1,2684.2,3
30740000001D88400000000C,2019/05/16 14:25:32.855,1,1,2596.4,3
30740000001D88400000000B,2019/05/16 14:25:32.855,1,1,1560.0,3
30740000001D884000000007,2019/05/16 14:25:32.856,1,1,3356.3,3
30740000001D88400000000A,2019/05/16 14:25:32.856,1,1,1647.8,3
30740000001D884000000004,2019/05/16 14:25:32.856,1,1,2947.2,3
30740000001D884000000012,2019/05/16 14:25:32.940,0,1,2245.0,3
30740000001D884000000009,2019/05/16 14:25:32.940,0,1,2488.5,3
30740000001D884000000012,2019/05/16 14:25:33.002,0,1,2170.5,3
30740000001D884000000009,2019/05/16 14:25:33.002,0,1,2518.2,3
30740000001D884000000012,2019/05/16 14:25:33.085,0,1,2373.5,3
30740000001D884000000009,2019/05/16 14:25:33.085,0,1,2475.7,3
30740000001D884000000013,2019/05/16 14:25:33.222,1,1,3296.7,3
30740000001D884000000012,2019/05/16 14:25:33.222,0,1,2194.6,3
30740000001D884000000010,2019/05/16 14:25:33.222,1,1,1698.1,3
30740000001D884000000009,2019/05/16 14:25:33.222,0,1,2573.4,3
30740000001D88400000000C,2019/05/16 14:25:33.222,1,1,2531.4,3
30740000001D884000000007,2019/05/16 14:25:33.222,1,1,2855.5,3
30740000001D88400000000B,2019/05/16 14:25:33.222,1,1,1480.6,3
30740000001D88400000000A,2019/05/16 14:25:33.222,1,1,1695.6,3
30740000001D884000000004,2019/05/16 14:25:33.223,1,1,2889.7,3
30740000001D884000000012,2019/05/16 14:25:33.298,0,1,2242.9,3
30740000001D884000000009,2019/05/16 14:25:33.298,0,1,2623.5,3
30740000001D884000000013,2019/05/16 14:25:33.434,1,1,3355.4,3
30740000001D884000000012,2019/05/16 14:25:33.434,1,1,1305.6,3
30740000001D884000000009,2019/05/16 14:25:33.434,1,1,2516.7,3
30740000001D88400000000C,2019/05/16 14:25:33.434,1,1,2537.7,3
30740000001D88400000000B,2019/05/16 14:25:33.434,1,1,1594.9,3
30740000001D884000000007,2019/05/16 14:25:33.435,1,1,3124.2,3
30740000001D88400000000A,2019/05/16 14:25:33.435,1,1,1721.0,3
30740000001D884000000004,2019/05/16 14:25:33.435,1,1,2792.4,3
30740000001D884000000013,2019/05/16 14:25:33.573,1,1,3402.4,3
30740000001D884000000012,2019/05/16 14:25:33.573,0,1,2273.6,3
30740000001D884000000009,2019/05/16 14:25:33.573,0,1,2588.6,3
30740000001D88400000000C,2019/05/16 14:25:33.573,1,1,2523.6,3
30740000001D88400000000B,2019/05/16 14:25:33.573,1,1,1566.3,3
30740000001D884000000007,2019/05/16 14:25:33.573,1,1,3170.4,3
30740000001D88400000000A,2019/05/16 14:25:33.573,1,1,1687.6,3
30740000001D884000000004,2019/05/16 14:25:33.573,1,1,2807.3,3
30740000001D884000000013,2019/05/16 14:25:33.730,1,1,3189.5,3
30740000001D884000000012,2019/05/16 14:25:33.730,0,1,2151.2,3
30740000001D884000000010,2019/05/16 14:25:33.730,1,1,1662.4,3
30740000001D884000000009,2019/05/16 14:25:33.730,0,1,2573.9,3
30740000001D88400000000B,2019/05/16 14:25:33.730,1,1,1588.1,3
30740000001D884000000007,2019/05/16 14:25:33.730,1,1,2934.3,3
30740000001D88400000000A,2019/05/16 14:25:33.730,1,1,2012.6,3
30740000001D884000000004,2019/05/16 14:25:33.731,1,1,2814.2,3
30740000001D88400000000C,2019/05/16 14:25:33.731,1,1,2526.3,3
30740000001D88400000000C,2019/05/16 14:25:33.878,1,1,2499.5,3
30740000001D88400000000B,2019/05/16 14:25:33.878,1,1,1588.8,3
30740000001D88400000000A,2019/05/16 14:25:33.878,1,1,1618.8,3
30740000001D884000000013,2019/05/16 14:25:33.878,1,1,3130.6,3
30740000001D884000000012,2019/05/16 14:25:33.878,0,1,2122.1,3
30740000001D884000000009,2019/05/16 14:25:33.878,0,1,2522.7,3
30740000001D884000000010,2019/05/16 14:25:33.879,1,1,1541.7,3
30740000001D884000000007,2019/05/16 14:25:33.879,1,1,2891.5,3
30740000001D884000000004,2019/05/16 14:25:33.879,1,1,2883.1,3
30740000001D88400000000C,2019/05/16 14:25:34.049,1,1,2611.2,3
30740000001D88400000000B,2019/05/16 14:25:34.049,1,1,1558.3,3
30740000001D88400000000A,2019/05/16 14:25:34.049,1,1,1662.5,3
30740000001D884000000013,2019/05/16 14:25:34.049,1,1,3447.5,3
30740000001D884000000012,2019/05/16 14:25:34.049,0,1,2101.5,3
30740000001D884000000009,2019/05/16 14:25:34.049,0,1,2629.2,3
30740000001D884000000010,2019/05/16 14:25:34.049,1,1,1602.3,3
30740000001D884000000007,2019/05/16 14:25:34.050,1,1,2882.6,3
30740000001D884000000004,2019/05/16 14:25:34.050,1,1,2794.5,3
30740000001D88400000000C,2019/05/16 14:25:34.195,1,1,2468.6,3
30740000001D88400000000B,2019/05/16 14:25:34.195,1,1,1429.6,3
30740000001D88400000000A,2019/05/16 14:25:34.195,1,1,1776.0,3
30740000001D884000000013,2019/05/16 14:25:34.195,1,1,3566.3,3
30740000001D884000000012,2019/05/16 14:25:34.195,0,1,2181.6,3
30740000001D884000000009,2019/05/16 14:25:34.195,0,1,2456.8,3
30740000001D884000000010,2019/05/16 14:25:34.195,1,1,1778.5,3
30740000001D884000000007,2019/05/16 14:25:34.196,1,1,3061.7,3
30740000001D884000000004,2019/05/16 14:25:34.196,1,1,2458.7,3
30740000001D88400000000C,2019/05/16 14:25:34.332,1,1,2165.6,3
30740000001D88400000000B,2019/05/16 14:25:34.332,1,1,1752.6,3
30740000001D88400000000A,2019/05/16 14:25:34.332,1,1,1640.6,3
30740000001D884000000013,2019/05/16 14:25:34.332,1,1,3431.6,3
30740000001D884000000012,2019/05/16 14:25:34.332,0,1,1885.4,3
30740000001D884000000009,2019/05/16 14:25:34.332,0,1,2420.9,3
30740000001D884000000010,2019/05/16 14:25:34.332,1,1,1613.4,3
30740000001D884000000007,2019/05/16 14:25:34.332,1,1,2986.7,3
30740000001D884000000004,2019/05/16 14:25:34.333,1,1,2644.6,3
30740000001D88400000000C,2019/05/16 14:25:34.478,1,1,2240.5,3
30740000001D88400000000B,2019/05/16 14:25:34.478,1,1,1539.4,3
30740000001D88400000000A,2019/05/16 14:25:34.478,1,1,1698.7,3
30740000001D884000000013,2019/05/16 14:25:34.478,1,1,3477.1,3
30740000001D884000000012,2019/05/16 14:25:34.478,0,1,1987.5,3
30740000001D884000000009,2019/05/16 14:25:34.478,0,1,2399.4,3
30740000001D884000000010,2019/05/16 14:25:34.478,1,1,1465.0,3
30740000001D884000000007,2019/05/16 14:25:34.478,1,1,2981.5,3
30740000001D884000000004,2019/05/16 14:25:34.478,1,1,2662.4,3
30740000001D884000000012,2019/05/16 14:25:34.564,0,1,2065.9,3
30740000001D884000000009,2019/05/16 14:25:34.564,0,1,2603.3,3
30740000001D884000000012,2019/05/16 14:25:34.628,0,1,1951.6,3
30740000001D884000000009,2019/05/16 14:25:34.628,0,1,2712.8,3
30740000001D88400000000C,2019/05/16 14:25:34.767,1,1,2657.1,3
30740000001D88400000000B,2019/05/16 14:25:34.767,1,1,1649.9,3
30740000001D88400000000A,2019/05/16 14:25:34.767,1,1,1886.8,3
30740000001D884000000013,2019/05/16 14:25:34.767,1,1,3499.2,3
30740000001D884000000012,2019/05/16 14:25:34.767,0,1,2155.9,3
30740000001D884000000009,2019/05/16 14:25:34.767,0,1,2496.1,3
30740000001D884000000010,2019/05/16 14:25:34.767,1,1,1812.4,3
30740000001D884000000007,2019/05/16 14:25:34.768,1,1,3046.1,3
30740000001D884000000004,2019/05/16 14:25:34.768,1,1,2647.2,3
30740000001D884000000012,2019/05/16 14:25:34.915,0,1,2149.0,3
30740000001D884000000009,2019/05/16 14:25:34.915,0,1,2655.7,3
30740000001D884000000012,2019/05/16 14:25:34.969,0,1,2184.4,3
30740000001D884000000009,2019/05/16 14:25:34.969,0,1,2746.1,3
30740000001D884000000013,2019/05/16 14:25:35.104,1,1,3380.6,3
30740000001D884000000012,2019/05/16 14:25:35.104,0,1,2128.6,3
30740000001D884000000010,2019/05/16 14:25:35.104,1,1,1908.0,3
30740000001D884000000009,2019/05/16 14:25:35.104,0,1,2708.4,3
30740000001D88400000000C,2019/05/16 14:25:35.104,1,1,2553.5,3
30740000001D88400000000B,2019/05/16 14:25:35.104,1,1,1639.4,3
30740000001D884000000007,2019/05/16 14:25:35.104,1,1,3169.7,3
30740000001D884000000004,2019/05/16 14:25:35.105,1,1,2819.2,3
30740000001D88400000000A,2019/05/16 14:25:35.115,1,1,1756.3,3
30740000001D884000000013,2019/05/16 14:25:35.243,1,1,3354.9,3
30740000001D884000000012,2019/05/16 14:25:35.243,0,1,2222.7,3
30740000001D884000000009,2019/05/16 14:25:35.243,0,1,2472.2,3
30740000001D88400000000C,2019/05/16 14:25:35.243,1,1,2519.4,3
30740000001D88400000000B,2019/05/16 14:25:35.243,1,1,1666.7,3
30740000001D884000000007,2019/05/16 14:25:35.243,1,1,3122.1,3
30740000001D88400000000A,2019/05/16 14:25:35.244,1,1,1864.8,3
30740000001D884000000004,2019/05/16 14:25:35.244,1,1,2706.1,3
30740000001D884000000013,2019/05/16 14:25:35.392,1,1,3336.8,3
30740000001D884000000012,2019/05/16 14:25:35.392,0,1,2138.3,3
30740000001D884000000009,2019/05/16 14:25:35.392,0,1,2579.3,3
30740000001D88400000000C,2019/05/16 14:25:35.392,1,1,2414.6,3
30740000001D88400000000B,2019/05/16 14:25:35.392,1,1,1765.0,3
30740000001D884000000007,2019/05/16 14:25:35.392,1,1,3016.1,3
30740000001D88400000000A,2019/05/16 14:25:35.392,1,1,1742.7,3
30740000001D884000000004,2019/05/16 14:25:35.393,1,1,2573.6,3
30740000001D884000000013,2019/05/16 14:25:35.538,1,1,3130.6,3
30740000001D884000000012,2019/05/16 14:25:35.538,0,1,2132.0,3
30740000001D884000000009,2019/05/16 14:25:35.538,0,1,2551.7,3
30740000001D88400000000C,2019/05/16 14:25:35.538,1,1,2611.9,3
30740000001D884000000007,2019/05/16 14:25:35.538,1,1,3261.8,3
30740000001D88400000000B,2019/05/16 14:25:35.538,1,1,1656.1,3
30740000001D88400000000A,2019/05/16 14:25:35.538,1,1,1806.8,3
