,2019/05/16 14:26:29.459,0,7,0.0,3
30740000001D884000000003,2019/05/16 14:26:29.460,0,1,5447.8,3
30740000001D88400000000C,2019/05/16 14:26:29.460,0,1,4262.4,3
30740000001D88400000000A,2019/05/16 14:26:29.460,0,1,3875.5,3
30740000001D884000000014,2019/05/16 14:26:29.460,0,1,3818.7,3
30740000001D884000000013,2019/05/16 14:26:29.460,0,1,6298.1,3
30740000001D884000000012,2019/05/16 14:26:29.460,0,1,5822.1,3
30740000001D884000000011,2019/05/16 14:26:29.461,0,1,5243.5,3
30740000001D884000000007,2019/05/16 14:26:29.461,0,1,4961.1,3
30740000001D884000000004,2019/05/16 14:26:29.461,0,1,3824.8,3
30740000001D884000000010,2019/05/16 14:26:29.482,0,1,4124.7,3
30740000001D884000000009,2019/05/16 14:26:29.482,0,1,4103.1,3
30740000001D88400000000B,2019/05/16 14:26:29.482,0,1,2719.5,3
30740000001D884000000014,2019/05/16 14:26:29.597,0,1,3964.0,3
30740000001D884000000013,2019/05/16 14:26:29.597,0,1,6278.4,3
30740000001D884000000012,2019/05/16 14:26:29.597,0,1,5781.7,3
30740000001D884000000009,2019/05/16 14:26:29.597,0,1,3977.9,3
30740000001D88400000000B,2019/05/16 14:26:29.597,0,1,2609.8,3
30740000001D884000000007,2019/05/16 14:26:29.597,0,1,4810.1,3
30740000001D88400000000A,2019/05/16 14:26:29.597,0,1,4038.1,3
30740000001D884000000004,2019/05/16 14:26:29.597,0,1,3678.1,3
30740000001D884000000003,2019/05/16 14:26:29.598,0,1,5447.7,3
30740000001D884000000011,2019/05/16 14:26:29.629,0,1,5346.0,3
30740000001D884000000010,2019/05/16 14:26:29.629,0,1,4068.1,3
30740000001D88400000000C,2019/05/16 14:26:29.629,0,1,4132.7,3
30740000001D884000000003,2019/05/16 14:26:29.767,0,1,5577.2,3
30740000001D88400000000C,2019/05/16 14:26:29.767,0,1,4401.4,3
30740000001D88400000000B,2019/05/16 14:26:29.767,0,1,2600.9,3
30740000001D88400000000A,2019/05/16 14:26:29.767,0,1,4029.1,3
30740000001D884000000014,2019/05/16 14:26:29.767,0,1,3718.8,3
30740000001D884000000013,2019/05/16 14:26:29.767,0,1,6050.5,3
30740000001D884000000011,2019/05/16 14:26:29.767,0,1,5485.6,3
30740000001D884000000007,2019/05/16 14:26:29.767,0,1,4960.7,3
