,2019/05/16 14:44:45.508,0,7,0.0,2
30740000001D884000000012,2019/05/16 14:44:45.508,1,1,4235.5,2
30740000001D884000000010,2019/05/16 14:44:45.509,1,1,3525.6,2
30740000001D884000000009,2019/05/16 14:44:45.509,1,1,2948.1,2
30740000001D88400000000C,2019/05/16 14:44:45.509,1,1,2346.1,2
30740000001D884000000007,2019/05/16 14:44:45.509,1,1,3705.8,2
30740000001D884000000004,2019/05/16 14:44:45.509,1,1,2225.0,2
30740000001D884000000003,2019/05/16 14:44:45.509,0,1,1947.1,2
30740000001D884000000012,2019/05/16 14:44:45.615,1,1,4075.7,2
30740000001D884000000010,2019/05/16 14:44:45.615,1,1,3490.7,2
30740000001D884000000009,2019/05/16 14:44:45.615,1,1,3019.7,2
30740000001D88400000000C,2019/05/16 14:44:45.615,1,1,2194.0,2
30740000001D884000000007,2019/05/16 14:44:45.615,1,1,3589.4,2
30740000001D884000000004,2019/05/16 14:44:45.615,1,1,2077.1,2
30740000001D884000000003,2019/05/16 14:44:45.615,1,1,3974.6,2
30740000001D884000000012,2019/05/16 14:44:45.729,1,1,3919.2,2
30740000001D884000000009,2019/05/16 14:44:45.729,1,1,2707.0,2
30740000001D884000000010,2019/05/16 14:44:45.729,1,1,3301.8,2
30740000001D88400000000C,2019/05/16 14:44:45.729,1,1,2247.3,2
30740000001D884000000007,2019/05/16 14:44:45.729,1,1,3320.1,2
30740000001D884000000004,2019/05/16 14:44:45.729,1,1,1984.0,2
30740000001D884000000003,2019/05/16 14:44:45.729,1,1,3829.6,2
30740000001D884000000012,2019/05/16 14:44:45.890,1,1,3956.3,2
30740000001D884000000010,2019/05/16 14:44:45.890,1,1,3274.0,2
30740000001D884000000009,2019/05/16 14:44:45.890,1,1,2765.9,2
30740000001D88400000000C,2019/05/16 14:44:45.890,1,1,2235.8,2
30740000001D884000000007,2019/05/16 14:44:45.890,1,1,3061.5,2
30740000001D884000000004,2019/05/16 14:44:45.890,1,1,2107.3,2
30740000001D884000000003,2019/05/16 14:44:45.890,1,1,3820.6,2
30740000001D884000000012,2019/05/16 14:44:46.072,1,1,4055.8,2
30740000001D884000000009,2019/05/16 14:44:46.072,1,1,2471.2,2
30740000001D884000000010,2019/05/16 14:44:46.072,1,1,3318.7,2
30740000001D88400000000C,2019/05/16 14:44:46.072,1,1,2560.3,2
30740000001D884000000007,2019/05/16 14:44:46.072,1,1,3211.3,2
30740000001D884000000004,2019/05/16 14:44:46.072,1,1,2122.7,2
30740000001D884000000003,2019/05/16 14:44:46.072,1,1,3781.9,2
30740000001D884000000012,2019/05/16 14:44:46.176,1,1,3789.6,2
30740000001D884000000010,2019/05/16 14:44:46.176,1,1,3091.4,2
30740000001D884000000009,2019/05/16 14:44:46.176,1,1,2603.9,2
30740000001D88400000000C,2019/05/16 14:44:46.176,1,1,2153.2,2
30740000001D884000000007,2019/05/16 14:44:46.176,1,1,3245.2,2
30740000001D884000000004,2019/05/16 14:44:46.176,1,1,2010.3,2
30740000001D884000000003,2019/05/16 14:44:46.176,1,1,3882.8,2
30740000001D884000000014,2019/05/16 14:44:46.312,1,1,1994.2,2
30740000001D884000000012,2019/05/16 14:44:46.312,1,1,3810.8,2
30740000001D884000000010,2019/05/16 14:44:46.312,1,1,2917.1,2
30740000001D884000000009,2019/05/16 14:44:46.312,1,1,2651.8,2
30740000001D88400000000C,2019/05/16 14:44:46.312,1,1,2548.9,2
30740000001D884000000007,2019/05/16 14:44:46.312,1,1,2416.3,2
30740000001D884000000003,2019/05/16 14:44:46.312,1,1,3631.6,2
30740000001D884000000014,2019/05/16 14:44:46.429,1,1,2359.3,2
30740000001D884000000012,2019/05/16 14:44:46.429,1,1,3329.5,2
30740000001D884000000009,2019/05/16 14:44:46.429,1,1,2163.4,2
30740000001D884000000010,2019/05/16 14:44:46.429,1,1,2749.3,2
30740000001D88400000000C,2019/05/16 14:44:46.429,1,1,2645.5,2
30740000001D884000000007,2019/05/16 14:44:46.429,1,1,2598.6,2
30740000001D884000000003,2019/05/16 14:44:46.429,1,1,3844.5,2
30740000001D884000000003,2019/05/16 14:44:46.616,1,1,3889.3,2
30740000001D88400000000C,2019/05/16 14:44:46.616,1,1,3106.8,2
30740000001D884000000014,2019/05/16 14:44:46.616,1,1,2298.6,2
30740000001D884000000013,2019/05/16 14:44:46.616,1,1,1463.7,2
30740000001D884000000012,2019/05/16 14:44:46.616,0,1,1676.1,2
30740000001D884000000009,2019/05/16 14:44:46.616,1,1,2149.8,2
30740000001D884000000011,2019/05/16 14:44:46.616,0,1,1974.2,2
30740000001D884000000010,2019/05/16 14:44:46.616,1,1,2607.1,2
30740000001D884000000007,2019/05/16 14:44:46.617,1,1,2503.9,2
30740000001D884000000004,2019/05/16 14:44:46.617,1,1,1733.1,2
30740000001D884000000014,2019/05/16 14:44:46.817,1,1,2370.7,2
30740000001D884000000013,2019/05/16 14:44:46.817,1,1,3682.0,2
30740000001D884000000009,2019/05/16 14:44:46.817,1,1,2548.9,2
30740000001D884000000010,2019/05/16 14:44:46.817,1,1,2475.7,2
30740000001D88400000000C,2019/05/16 14:44:46.817,1,1,3757.1,2
30740000001D884000000007,2019/05/16 14:44:46.817,1,1,2696.3,2
30740000001D884000000004,2019/05/16 14:44:46.817,1,1,2863.7,2
30740000001D884000000003,2019/05/16 14:44:46.818,1,1,3221.1,2
30740000001D884000000014,2019/05/16 14:44:46.941,1,1,1478.0,2
30740000001D884000000013,2019/05/16 14:44:46.941,1,1,4204.1,2
30740000001D884000000011,2019/05/16 14:44:46.941,1,1,2867.2,2
30740000001D884000000010,2019/05/16 14:44:46.941,1,1,2650.0,2
30740000001D884000000009,2019/05/16 14:44:46.941,1,1,2298.6,2
30740000001D88400000000C,2019/05/16 14:44:46.941,1,1,3738.0,2
30740000001D884000000004,2019/05/16 14:44:46.941,0,1,1650.8,2
30740000001D884000000003,2019/05/16 14:44:46.941,1,1,3294.8,2
30740000001D884000000014,2019/05/16 14:44:47.133,1,1,2155.2,2
30740000001D884000000013,2019/05/16 14:44:47.133,1,1,3797.3,2
30740000001D884000000011,2019/05/16 14:44:47.133,1,1,2577.1,2
30740000001D884000000009,2019/05/16 14:44:47.133,1,1,2258.8,2
30740000001D884000000010,2019/05/16 14:44:47.133,1,1,2685.6,2
30740000001D88400000000C,2019/05/16 14:44:47.133,1,1,4519.7,2
30740000001D884000000004,2019/05/16 14:44:47.133,0,1,1819.0,2
30740000001D884000000003,2019/05/16 14:44:47.133,1,1,3413.7,2
30740000001D884000000014,2019/05/16 14:44:47.282,1,1,2364.7,2
30740000001D884000000013,2019/05/16 14:44:47.282,1,1,4565.7,2
30740000001D884000000009,2019/05/16 14:44:47.283,1,1,2510.1,2
30740000001D88400000000C,2019/05/16 14:44:47.283,1,1,5160.3,2
30740000001D88400000000B,2019/05/16 14:44:47.283,1,1,2020.9,2
30740000001D884000000007,2019/05/16 14:44:47.283,1,1,2198.4,2
30740000001D884000000004,2019/05/16 14:44:47.283,1,1,3110.5,2
30740000001D884000000003,2019/05/16 14:44:47.283,1,1,2585.8,2
30740000001D884000000014,2019/05/16 14:44:47.399,1,1,2524.4,2
30740000001D884000000013,2019/05/16 14:44:47.399,1,1,4498.1,2
30740000001D884000000009,2019/05/16 14:44:47.399,1,1,3138.8,2
30740000001D88400000000C,2019/05/16 14:44:47.399,0,1,1875.9,2
30740000001D884000000004,2019/05/16 14:44:47.399,1,1,2549.1,2
30740000001D884000000003,2019/05/16 14:44:47.399,1,1,2596.1,2
30740000001D884000000014,2019/05/16 14:44:47.517,1,1,2700.3,2
30740000001D884000000013,2019/05/16 14:44:47.517,1,1,3065.5,2
30740000001D884000000011,2019/05/16 14:44:47.517,1,1,2251.2,2
30740000001D884000000010,2019/05/16 14:44:47.517,1,1,1974.1,2
30740000001D884000000009,2019/05/16 14:44:47.517,1,1,3312.3,2
30740000001D88400000000C,2019/05/16 14:44:47.517,0,1,2203.5,2
30740000001D884000000004,2019/05/16 14:44:47.518,1,1,3088.2,2
30740000001D884000000003,2019/05/16 14:44:47.518,1,1,3041.8,2
30740000001D884000000014,2019/05/16 14:44:47.656,1,1,2771.7,2
30740000001D884000000013,2019/05/16 14:44:47.656,1,1,2935.7,2
30740000001D884000000012,2019/05/16 14:44:47.656,1,1,1359.8,2
30740000001D884000000011,2019/05/16 14:44:47.656,1,1,1755.7,2
30740000001D884000000009,2019/05/16 14:44:47.656,1,1,2178.5,2
30740000001D88400000000C,2019/05/16 14:44:47.656,0,1,2288.3,2
