,2019/05/16 14:39:04.881,0,7,0.0,1
30740000001D884000000012,2019/05/16 14:39:04.881,0,1,1958.3,1
30740000001D884000000009,2019/05/16 14:39:04.882,0,1,2099.6,1
30740000001D884000000010,2019/05/16 14:39:04.882,0,1,3272.9,1
30740000001D88400000000C,2019/05/16 14:39:04.882,1,1,3647.9,1
30740000001D884000000007,2019/05/16 14:39:04.882,1,1,2358.3,1
30740000001D88400000000B,2019/05/16 14:39:04.882,0,1,1723.6,1
30740000001D88400000000A,2019/05/16 14:39:04.882,1,1,1755.7,1
30740000001D884000000004,2019/05/16 14:39:04.882,0,1,1971.4,1
30740000001D884000000003,2019/05/16 14:39:04.882,1,1,3662.7,1
30740000001D884000000003,2019/05/16 14:39:05.049,1,1,3724.5,1
30740000001D88400000000C,2019/05/16 14:39:05.049,1,1,3544.9,1
30740000001D88400000000B,2019/05/16 14:39:05.049,0,1,1732.3,1
30740000001D88400000000A,2019/05/16 14:39:05.049,1,1,1891.5,1
30740000001D884000000012,2019/05/16 14:39:05.049,0,1,2175.2,1
30740000001D884000000009,2019/05/16 14:39:05.049,0,1,2249.1,1
30740000001D884000000010,2019/05/16 14:39:05.049,0,1,3124.4,1
30740000001D884000000007,2019/05/16 14:39:05.049,1,1,2271.2,1
30740000001D884000000004,2019/05/16 14:39:05.050,0,1,1762.3,1
30740000001D884000000012,2019/05/16 14:39:05.177,0,1,2145.4,1
30740000001D884000000010,2019/05/16 14:39:05.177,0,1,3046.4,1
30740000001D884000000009,2019/05/16 14:39:05.177,0,1,2364.0,1
30740000001D88400000000C,2019/05/16 14:39:05.177,1,1,3367.3,1
30740000001D884000000007,2019/05/16 14:39:05.177,1,1,2241.8,1
30740000001D88400000000B,2019/05/16 14:39:05.177,0,1,1712.7,1
30740000001D88400000000A,2019/05/16 14:39:05.177,1,1,1798.4,1
30740000001D884000000004,2019/05/16 14:39:05.178,0,1,1894.7,1
30740000001D884000000003,2019/05/16 14:39:05.178,1,1,3753.4,1
30740000001D884000000003,2019/05/16 14:39:05.346,1,1,3630.8,1
30740000001D88400000000C,2019/05/16 14:39:05.346,1,1,3534.6,1
30740000001D88400000000B,2019/05/16 14:39:05.346,1,1,2856.3,1
30740000001D88400000000A,2019/05/16 14:39:05.346,1,1,1752.0,1
30740000001D884000000012,2019/05/16 14:39:05.346,0,1,2004.6,1
30740000001D884000000009,2019/05/16 14:39:05.346,0,1,2094.3,1
30740000001D884000000010,2019/05/16 14:39:05.346,0,1,3348.9,1
30740000001D884000000007,2019/05/16 14:39:05.346,1,1,2265.6,1
30740000001D884000000004,2019/05/16 14:39:05.346,0,1,1797.2,1
30740000001D884000000012,2019/05/16 14:39:05.503,0,1,1992.1,1
30740000001D884000000009,2019/05/16 14:39:05.503,0,1,2075.5,1
30740000001D884000000010,2019/05/16 14:39:05.503,0,1,3190.9,1
30740000001D884000000007,2019/05/16 14:39:05.503,1,1,2542.4,1
30740000001D88400000000B,2019/05/16 14:39:05.503,1,1,2919.6,1
30740000001D88400000000A,2019/05/16 14:39:05.503,1,1,1576.3,1
30740000001D884000000004,2019/05/16 14:39:05.504,0,1,1601.3,1
30740000001D884000000003,2019/05/16 14:39:05.504,1,1,3782.1,1
30740000001D88400000000C,2019/05/16 14:39:05.504,1,1,3625.2,1
30740000001D884000000003,2019/05/16 14:39:05.693,1,1,3806.6,1
30740000001D88400000000C,2019/05/16 14:39:05.693,1,1,3656.2,1
30740000001D88400000000B,2019/05/16 14:39:05.693,0,1,1688.3,1
30740000001D88400000000A,2019/05/16 14:39:05.693,1,1,1517.4,1
30740000001D884000000012,2019/05/16 14:39:05.693,0,1,2232.3,1
30740000001D884000000009,2019/05/16 14:39:05.693,0,1,2253.3,1
30740000001D884000000010,2019/05/16 14:39:05.693,0,1,2941.6,1
30740000001D884000000007,2019/05/16 14:39:05.693,1,1,3144.4,1
30740000001D884000000004,2019/05/16 14:39:05.693,1,1,2515.3,1
30740000001D884000000003,2019/05/16 14:39:05.925,1,1,3627.0,1
30740000001D88400000000C,2019/05/16 14:39:05.925,1,1,3852.7,1
30740000001D88400000000B,2019/05/16 14:39:05.925,1,1,2967.8,1
30740000001D88400000000A,2019/05/16 14:39:05.925,1,1,1330.2,1
30740000001D884000000014,2019/05/16 14:39:05.925,1,1,1593.2,1
30740000001D884000000013,2019/05/16 14:39:05.925,1,1,1386.5,1
30740000001D884000000012,2019/05/16 14:39:05.925,0,1,2636.5,1
30740000001D884000000009,2019/05/16 14:39:05.925,0,1,2497.7,1
30740000001D884000000010,2019/05/16 14:39:05.926,0,1,2382.9,1
30740000001D884000000004,2019/05/16 14:39:05.926,1,1,3508.4,1
30740000001D884000000011,2019/05/16 14:39:05.980,1,1,1631.8,1
30740000001D884000000007,2019/05/16 14:39:05.980,1,1,4285.9,1
30740000001D884000000014,2019/05/16 14:39:06.136,1,1,2362.2,1
30740000001D884000000013,2019/05/16 14:39:06.136,1,1,1984.6,1
30740000001D884000000012,2019/05/16 14:39:06.136,0,1,3037.9,1
30740000001D884000000010,2019/05/16 14:39:06.136,1,1,4997.3,1
30740000001D88400000000C,2019/05/16 14:39:06.136,0,1,1818.9,1
30740000001D884000000007,2019/05/16 14:39:06.136,1,1,3973.7,1
30740000001D88400000000B,2019/05/16 14:39:06.136,1,1,2772.3,1
30740000001D884000000003,2019/05/16 14:39:06.136,0,1,2488.1,1
30740000001D884000000004,2019/05/16 14:39:06.233,1,1,6000.9,1
30740000001D884000000003,2019/05/16 14:39:06.296,0,1,2614.4,1
30740000001D88400000000C,2019/05/16 14:39:06.296,0,1,3596.3,1
30740000001D88400000000B,2019/05/16 14:39:06.296,1,1,2598.7,1
30740000001D884000000014,2019/05/16 14:39:06.296,0,1,1823.4,1
30740000001D884000000012,2019/05/16 14:39:06.296,1,1,2578.3,1
