,2019/05/16 14:42:37.686,0,7,0.0,2
30740000001D884000000003,2019/05/16 14:42:37.697,0,1,1872.6,2
30740000001D88400000000C,2019/05/16 14:42:37.697,0,1,3825.0,2
30740000001D88400000000B,2019/05/16 14:42:37.697,0,1,6587.9,2
30740000001D88400000000A,2019/05/16 14:42:37.697,0,1,2955.8,2
30740000001D884000000014,2019/05/16 14:42:37.697,0,1,2838.9,2
30740000001D884000000012,2019/05/16 14:42:37.698,0,1,3229.3,2
30740000001D884000000009,2019/05/16 14:42:37.698,0,1,2231.8,2
30740000001D884000000010,2019/05/16 14:42:37.698,0,1,7058.5,2
30740000001D884000000004,2019/05/16 14:42:37.698,0,1,6154.5,2
30740000001D884000000007,2019/05/16 14:42:37.739,1,3,1641.4,2
30740000001D884000000014,2019/05/16 14:42:38.031,0,1,2661.6,2
30740000001D884000000012,2019/05/16 14:42:38.031,0,1,3308.0,2
30740000001D884000000009,2019/05/16 14:42:38.031,0,1,2677.2,2
30740000001D884000000010,2019/05/16 14:42:38.031,0,1,7315.4,2
30740000001D88400000000C,2019/05/16 14:42:38.031,0,1,3711.9,2
30740000001D88400000000B,2019/05/16 14:42:38.031,0,1,7383.3,2
30740000001D88400000000A,2019/05/16 14:42:38.031,0,1,3321.5,2
30740000001D884000000004,2019/05/16 14:42:38.031,0,1,6761.8,2
30740000001D884000000003,2019/05/16 14:42:38.032,1,1,1795.0,2
30740000001D884000000010,2019/05/16 14:42:38.240,1,1,3005.3,2
30740000001D88400000000C,2019/05/16 14:42:38.240,1,1,2343.5,2
30740000001D88400000000B,2019/05/16 14:42:38.240,1,1,2692.5,2
30740000001D884000000007,2019/05/16 14:42:38.240,1,1,1746.1,2
30740000001D88400000000A,2019/05/16 14:42:38.240,1,1,1490.2,2
30740000001D884000000004,2019/05/16 14:42:38.240,1,1,2101.7,2
30740000001D884000000003,2019/05/16 14:42:38.241,1,1,1770.4,2
30740000001D884000000014,2019/05/16 14:42:38.367,0,1,2597.1,2
30740000001D884000000012,2019/05/16 14:42:38.367,0,1,3261.7,2
30740000001D884000000010,2019/05/16 14:42:38.367,0,1,7174.2,2
30740000001D88400000000C,2019/05/16 14:42:38.367,0,1,3842.1,2
30740000001D88400000000B,2019/05/16 14:42:38.367,0,1,6923.1,2
30740000001D88400000000A,2019/05/16 14:42:38.367,0,1,3104.7,2
30740000001D884000000004,2019/05/16 14:42:38.367,0,1,6774.2,2
30740000001D884000000003,2019/05/16 14:42:38.367,0,1,1782.2,2
30740000001D884000000009,2019/05/16 14:42:38.378,0,1,2589.0,2
30740000001D884000000003,2019/05/16 14:42:38.378,0,1,1997.7,2
30740000001D884000000014,2019/05/16 14:42:38.504,0,1,2983.8,2
30740000001D884000000012,2019/05/16 14:42:38.504,0,1,3205.3,2
30740000001D884000000009,2019/05/16 14:42:38.504,0,1,2740.0,2
30740000001D884000000010,2019/05/16 14:42:38.504,0,1,7078.0,2
30740000001D88400000000C,2019/05/16 14:42:38.504,0,1,3723.6,2
30740000001D88400000000B,2019/05/16 14:42:38.504,0,1,7295.3,2
30740000001D88400000000A,2019/05/16 14:42:38.505,0,1,3280.4,2
30740000001D884000000004,2019/05/16 14:42:38.505,0,1,7004.3,2
30740000001D884000000003,2019/05/16 14:42:38.515,0,1,1919.5,2
30740000001D884000000013,2019/05/16 14:42:38.650,0,1,1932.4,2
30740000001D884000000012,2019/05/16 14:42:38.650,0,1,3632.2,2
30740000001D884000000010,2019/05/16 14:42:38.650,0,1,6500.2,2
30740000001D88400000000C,2019/05/16 14:42:38.650,0,1,4180.9,2
30740000001D88400000000B,2019/05/16 14:42:38.650,0,1,7253.1,2
30740000001D88400000000A,2019/05/16 14:42:38.650,0,1,3532.9,2
30740000001D884000000004,2019/05/16 14:42:38.650,0,1,6387.5,2
30740000001D884000000003,2019/05/16 14:42:38.650,0,1,2449.8,2
30740000001D884000000014,2019/05/16 14:42:38.661,0,1,2904.0,2
30740000001D884000000009,2019/05/16 14:42:38.661,0,1,2432.7,2
30740000001D884000000014,2019/05/16 14:42:38.859,1,1,1828.1,2
30740000001D884000000012,2019/05/16 14:42:38.859,1,1,1896.4,2
30740000001D884000000010,2019/05/16 14:42:38.859,1,1,4487.7,2
30740000001D88400000000C,2019/05/16 14:42:38.859,1,1,2281.4,2
30740000001D884000000007,2019/05/16 14:42:38.859,1,1,1525.4,2
30740000001D88400000000B,2019/05/16 14:42:38.859,1,1,3353.5,2
30740000001D884000000004,2019/05/16 14:42:38.859,1,1,2576.0,2
30740000001D884000000003,2019/05/16 14:42:38.859,1,1,1785.3,2
30740000001D884000000003,2019/05/16 14:42:39.039,1,1,1853.0,2
