,2019/05/16 14:45:31.968,0,7,0.0,2
30740000001D884000000013,2019/05/16 14:45:31.968,0,1,2370.3,2
30740000001D884000000011,2019/05/16 14:45:31.968,1,1,1959.2,2
30740000001D88400000000C,2019/05/16 14:45:31.968,0,1,1611.0,2
30740000001D884000000007,2019/05/16 14:45:31.968,1,1,3175.7,2
30740000001D884000000012,2019/05/16 14:45:31.989,1,1,1469.8,2
30740000001D884000000013,2019/05/16 14:45:32.134,0,1,2588.1,2
30740000001D884000000012,2019/05/16 14:45:32.134,1,1,1639.8,2
30740000001D884000000011,2019/05/16 14:45:32.134,1,1,1801.1,2
30740000001D88400000000C,2019/05/16 14:45:32.134,0,1,1512.0,2
30740000001D884000000007,2019/05/16 14:45:32.134,1,1,3064.8,2
30740000001D884000000013,2019/05/16 14:45:32.251,0,1,2255.8,2
30740000001D884000000012,2019/05/16 14:45:32.251,1,1,1502.7,2
30740000001D88400000000C,2019/05/16 14:45:32.251,0,1,1364.9,2
30740000001D884000000007,2019/05/16 14:45:32.251,1,1,3583.4,2
30740000001D884000000013,2019/05/16 14:45:32.355,0,1,2244.1,2
30740000001D884000000012,2019/05/16 14:45:32.355,1,1,1627.8,2
30740000001D88400000000C,2019/05/16 14:45:32.355,0,1,1515.5,2
30740000001D884000000007,2019/05/16 14:45:32.355,1,1,3393.9,2
30740000001D884000000013,2019/05/16 14:45:32.440,0,1,2376.2,2
30740000001D884000000012,2019/05/16 14:45:32.440,1,1,1600.4,2
30740000001D88400000000C,2019/05/16 14:45:32.440,0,1,1595.5,2
30740000001D884000000007,2019/05/16 14:45:32.440,1,1,3253.8,2
30740000001D884000000013,2019/05/16 14:45:32.545,1,1,3149.7,2
30740000001D884000000012,2019/05/16 14:45:32.545,1,1,1612.8,2
30740000001D884000000011,2019/05/16 14:45:32.545,1,1,1825.8,2
30740000001D884000000007,2019/05/16 14:45:32.545,1,1,3210.0,2
30740000001D884000000013,2019/05/16 14:45:32.598,0,1,2510.3,2
30740000001D884000000012,2019/05/16 14:45:32.598,1,1,1429.3,2
30740000001D88400000000C,2019/05/16 14:45:32.598,0,1,1601.7,2
30740000001D884000000007,2019/05/16 14:45:32.598,1,1,3312.7,2
30740000001D884000000013,2019/05/16 14:45:32.722,0,1,2421.3,2
30740000001D884000000012,2019/05/16 14:45:32.722,1,1,1769.1,2
30740000001D884000000011,2019/05/16 14:45:32.722,1,1,1915.4,2
30740000001D88400000000C,2019/05/16 14:45:32.722,0,1,1781.0,2
30740000001D884000000007,2019/05/16 14:45:32.722,1,1,3227.3,2
30740000001D884000000013,2019/05/16 14:45:32.879,0,1,2409.9,2
30740000001D884000000012,2019/05/16 14:45:32.879,1,1,2128.9,2
30740000001D884000000011,2019/05/16 14:45:32.879,1,1,1982.1,2
30740000001D88400000000C,2019/05/16 14:45:32.879,0,1,1775.5,2
30740000001D884000000007,2019/05/16 14:45:32.879,1,1,3372.6,2
30740000001D884000000003,2019/05/16 14:45:32.879,1,1,1503.1,2
30740000001D884000000013,2019/05/16 14:45:33.069,0,1,2129.1,2
30740000001D884000000012,2019/05/16 14:45:33.069,1,1,2047.2,2
30740000001D88400000000C,2019/05/16 14:45:33.069,0,1,1914.9,2
30740000001D884000000007,2019/05/16 14:45:33.069,1,1,3697.8,2
30740000001D88400000000B,2019/05/16 14:45:33.069,1,1,1947.5,2
30740000001D884000000003,2019/05/16 14:45:33.069,0,1,1429.0,2
30740000001D884000000014,2019/05/16 14:45:33.229,1,1,1491.1,2
30740000001D884000000013,2019/05/16 14:45:33.229,0,1,3099.7,2
30740000001D884000000011,2019/05/16 14:45:33.229,0,1,1982.0,2
30740000001D88400000000C,2019/05/16 14:45:33.229,1,1,2278.4,2
30740000001D884000000007,2019/05/16 14:45:33.229,0,1,1793.6,2
30740000001D884000000004,2019/05/16 14:45:33.229,1,1,1473.6,2
30740000001D884000000003,2019/05/16 14:45:33.229,1,1,2524.0,2
30740000001D884000000013,2019/05/16 14:45:33.377,0,1,3015.7,2
30740000001D884000000011,2019/05/16 14:45:33.377,0,1,1772.3,2
30740000001D884000000009,2019/05/16 14:45:33.377,1,1,1982.1,2
30740000001D884000000007,2019/05/16 14:45:33.377,1,1,2449.4,2
30740000001D88400000000A,2019/05/16 14:45:33.377,1,1,1553.2,2
30740000001D884000000003,2019/05/16 14:45:33.377,1,1,1965.6,2
30740000001D884000000013,2019/05/16 14:45:33.524,0,1,1894.4,2
30740000001D884000000012,2019/05/16 14:45:33.524,1,1,3286.5,2
30740000001D884000000011,2019/05/16 14:45:33.524,1,1,2675.9,2
30740000001D884000000009,2019/05/16 14:45:33.524,1,1,2536.2,2
30740000001D88400000000C,2019/05/16 14:45:33.524,0,1,1819.4,2
30740000001D88400000000A,2019/05/16 14:45:33.524,1,1,1844.7,2
30740000001D884000000003,2019/05/16 14:45:33.524,0,1,2129.9,2
30740000001D884000000014,2019/05/16 14:45:33.651,1,1,1734.6,2
30740000001D884000000013,2019/05/16 14:45:33.651,1,1,2030.3,2
30740000001D884000000012,2019/05/16 14:45:33.651,1,1,2945.8,2
30740000001D884000000011,2019/05/16 14:45:33.651,1,1,2890.7,2
30740000001D884000000009,2019/05/16 14:45:33.651,1,1,2091.7,2
30740000001D884000000010,2019/05/16 14:45:33.651,0,1,1866.5,2
30740000001D88400000000C,2019/05/16 14:45:33.651,1,1,1740.8,2
30740000001D884000000003,2019/05/16 14:45:33.651,0,1,2101.8,2
30740000001D884000000013,2019/05/16 14:45:33.819,1,1,3286.4,2
30740000001D884000000012,2019/05/16 14:45:33.819,0,1,1732.3,2
30740000001D884000000011,2019/05/16 14:45:33.819,1,1,3556.6,2
30740000001D884000000009,2019/05/16 14:45:33.819,0,1,2048.4,2
30740000001D884000000007,2019/05/16 14:45:33.819,1,1,1822.4,2
30740000001D88400000000A,2019/05/16 14:45:33.819,0,1,1748.1,2
