,2019/05/16 14:50:49.807,0,7,0.0,4
30740000001D884000000014,2019/05/16 14:50:49.808,0,1,1685.9,4
30740000001D884000000013,2019/05/16 14:50:49.808,1,1,1660.6,4
30740000001D884000000012,2019/05/16 14:50:49.808,1,1,2840.9,4
30740000001D884000000010,2019/05/16 14:50:49.808,0,1,2918.3,4
30740000001D88400000000C,2019/05/16 14:50:49.808,0,1,2510.2,4
30740000001D88400000000B,2019/05/16 14:50:49.808,1,1,3858.5,4
30740000001D884000000004,2019/05/16 14:50:49.808,1,1,4660.2,4
30740000001D884000000003,2019/05/16 14:50:49.808,0,1,2265.4,4
30740000001D884000000009,2019/05/16 14:50:49.808,1,1,2082.1,4
30740000001D884000000011,2019/05/16 14:50:49.828,1,1,1554.4,4
30740000001D88400000000A,2019/05/16 14:50:49.828,1,1,1410.4,4
30740000001D884000000003,2019/05/16 14:50:50.008,0,1,2090.1,4
30740000001D88400000000C,2019/05/16 14:50:50.008,0,1,2639.1,4
30740000001D88400000000B,2019/05/16 14:50:50.008,1,1,3707.4,4
30740000001D88400000000A,2019/05/16 14:50:50.009,1,1,1583.7,4
30740000001D884000000014,2019/05/16 14:50:50.009,0,1,1694.0,4
30740000001D884000000012,2019/05/16 14:50:50.009,1,1,2987.1,4
30740000001D884000000009,2019/05/16 14:50:50.009,1,1,2223.4,4
30740000001D884000000010,2019/05/16 14:50:50.009,0,1,2987.9,4
30740000001D884000000004,2019/05/16 14:50:50.009,0,1,1621.3,4
30740000001D884000000013,2019/05/16 14:50:50.019,1,1,1571.0,4
30740000001D884000000011,2019/05/16 14:50:50.019,1,1,1581.5,4
30740000001D884000000014,2019/05/16 14:50:50.230,0,1,1800.5,4
30740000001D884000000013,2019/05/16 14:50:50.230,1,1,1436.0,4
30740000001D884000000009,2019/05/16 14:50:50.230,1,1,2130.1,4
30740000001D884000000010,2019/05/16 14:50:50.230,0,1,2801.6,4
30740000001D88400000000C,2019/05/16 14:50:50.230,0,1,2641.9,4
30740000001D88400000000B,2019/05/16 14:50:50.230,1,1,3838.2,4
30740000001D884000000004,2019/05/16 14:50:50.230,1,1,5109.5,4
30740000001D884000000003,2019/05/16 14:50:50.231,0,1,2448.9,4
30740000001D884000000012,2019/05/16 14:50:50.231,1,1,2733.1,4
30740000001D884000000011,2019/05/16 14:50:50.252,1,1,1543.6,4
30740000001D88400000000A,2019/05/16 14:50:50.252,1,1,1399.8,4
30740000001D884000000014,2019/05/16 14:50:50.432,0,1,1627.9,4
30740000001D884000000013,2019/05/16 14:50:50.432,1,1,1602.7,4
30740000001D884000000010,2019/05/16 14:50:50.432,0,1,2695.0,4
30740000001D88400000000C,2019/05/16 14:50:50.432,0,1,2634.4,4
30740000001D88400000000B,2019/05/16 14:50:50.432,1,1,3753.4,4
30740000001D88400000000A,2019/05/16 14:50:50.432,1,1,1388.8,4
30740000001D884000000004,2019/05/16 14:50:50.432,0,1,1678.7,4
30740000001D884000000003,2019/05/16 14:50:50.432,0,1,2382.5,4
30740000001D884000000012,2019/05/16 14:50:50.433,1,1,2823.0,4
30740000001D884000000011,2019/05/16 14:50:50.453,1,1,1408.7,4
30740000001D884000000009,2019/05/16 14:50:50.453,1,1,2187.3,4
30740000001D884000000014,2019/05/16 14:50:50.593,0,1,1835.5,4
30740000001D884000000013,2019/05/16 14:50:50.593,0,1,1050.8,4
30740000001D884000000009,2019/05/16 14:50:50.593,1,1,2243.8,4
30740000001D884000000010,2019/05/16 14:50:50.593,0,1,2837.7,4
30740000001D88400000000C,2019/05/16 14:50:50.593,0,1,2675.3,4
30740000001D88400000000A,2019/05/16 14:50:50.593,1,1,1297.0,4
30740000001D884000000004,2019/05/16 14:50:50.593,0,1,1525.6,4
30740000001D884000000003,2019/05/16 14:50:50.594,0,1,2391.4,4
30740000001D884000000011,2019/05/16 14:50:50.594,1,1,1723.6,4
30740000001D884000000012,2019/05/16 14:50:50.614,1,1,2868.8,4
30740000001D88400000000B,2019/05/16 14:50:50.614,1,1,3896.0,4
30740000001D884000000003,2019/05/16 14:50:50.763,0,1,2212.8,4
30740000001D88400000000C,2019/05/16 14:50:50.763,0,1,2419.5,4
30740000001D88400000000A,2019/05/16 14:50:50.763,1,1,1284.5,4
30740000001D884000000014,2019/05/16 14:50:50.763,0,1,1716.5,4
30740000001D884000000013,2019/05/16 14:50:50.763,0,1,1218.0,4
30740000001D884000000012,2019/05/16 14:50:50.763,1,1,3822.0,4
30740000001D884000000009,2019/05/16 14:50:50.763,1,1,2755.5,4
30740000001D884000000010,2019/05/16 14:50:50.763,0,1,2663.3,4
30740000001D884000000004,2019/05/16 14:50:50.763,1,1,4517.4,4
30740000001D884000000011,2019/05/16 14:50:50.784,1,1,1621.8,4
30740000001D88400000000B,2019/05/16 14:50:50.784,1,1,4186.5,4
30740000001D88400000000C,2019/05/16 14:50:50.930,0,1,1866.4,4
30740000001D88400000000B,2019/05/16 14:50:50.930,1,1,4184.7,4
30740000001D88400000000A,2019/05/16 14:50:50.930,1,1,2013.9,4
30740000001D884000000014,2019/05/16 14:50:50.930,0,1,1688.4,4
30740000001D884000000013,2019/05/16 14:50:50.930,0,1,1590.8,4
30740000001D884000000012,2019/05/16 14:50:50.930,1,1,4651.4,4
30740000001D884000000011,2019/05/16 14:50:50.930,1,1,1376.4,4
30740000001D884000000009,2019/05/16 14:50:50.931,1,1,3401.7,4
30740000001D884000000010,2019/05/16 14:50:50.931,0,1,2599.0,4
30740000001D884000000004,2019/05/16 14:50:50.931,1,1,4650.7,4
30740000001D884000000003,2019/05/16 14:50:51.109,1,1,2109.6,4
30740000001D88400000000B,2019/05/16 14:50:51.109,1,1,3632.3,4
30740000001D88400000000A,2019/05/16 14:50:51.110,1,1,2902.1,4
30740000001D884000000014,2019/05/16 14:50:51.110,1,1,1592.3,4
30740000001D884000000013,2019/05/16 14:50:51.110,0,1,2262.4,4
